Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Topflight_Yes,cc1_miles?_Yes,cc2_miles?_Yes,cc3_miles?_Yes,Email_Yes,Club_member_Yes,Any_cc_miles_12mo_Yes,Phone_sale
65316,0,3917,10,0,0,0,False,True,False,False,True,False,True,0
77382,0,4950,13,0,0,0,False,True,False,False,False,False,True,0
8811,0,600,5,0,0,0,False,False,False,False,False,False,False,0
148,0,190,2,0,0,0,False,False,False,False,False,True,False,1
53892,1619,28641,20,0,0,0,True,True,False,False,True,False,True,0
52885,0,1600,6,100,1,0,False,False,False,False,True,False,False,0
48256,0,8942,14,0,0,0,False,True,False,False,False,False,True,0
25544,0,3271,7,0,0,0,False,True,False,False,True,False,True,0
45150,0,18907,13,0,0,0,False,True,False,False,True,False,True,0
10978,0,14313,11,0,0,0,False,True,False,False,False,False,True,0
72297,0,16241,16,0,0,0,False,True,False,False,True,False,True,0
117120,0,41278,17,500,1,0,False,True,False,False,True,False,True,0
92800,0,62042,23,350,1,0,False,True,False,False,True,False,True,0
48607,0,18284,37,0,0,0,False,True,False,False,True,False,True,1
9157,0,75,2,0,0,0,False,False,False,False,True,False,False,0
51745,0,41377,14,0,0,0,False,True,False,False,False,False,True,0
23224,0,1750,7,0,0,0,False,False,False,False,False,False,False,0
140527,0,3500,14,0,0,0,False,False,False,False,True,False,False,0
192108,1000,10200,3,200,2,0,True,False,False,False,True,False,False,0
32699,0,1500,2,500,1,0,True,False,False,False,True,False,False,1
40926,0,1725,7,0,0,0,False,False,False,False,False,False,False,0
152945,0,18604,6,3604,2,0,True,False,False,False,True,False,False,0
30040,0,8636,8,500,1,0,False,True,False,False,True,False,True,0
11136,0,100,1,0,0,0,True,False,False,False,True,False,False,0
138512,0,30130,15,50,1,0,False,True,False,False,True,False,True,0
37165,0,19715,15,0,0,0,False,True,False,False,False,False,True,0
8485,0,0,0,0,0,0,False,False,False,False,False,False,False,0
12250,0,4875,32,0,0,0,False,False,False,False,False,False,False,0
739476,0,24215,8,322,1,0,True,True,False,False,True,False,True,0
26080,0,9872,13,0,0,0,True,True,False,False,False,False,True,0
17469,0,0,0,0,0,0,False,False,False,False,False,False,False,0
388455,0,114329,26,6078,8,2,True,True,False,False,True,True,True,1
10100,0,4400,12,2900,9,0,False,False,False,False,True,False,False,1
161813,0,126941,20,0,0,0,False,True,False,False,False,False,True,0
134882,0,15717,14,0,0,0,False,True,False,False,False,False,True,0
15283,0,1250,3,0,0,0,False,False,False,False,False,False,False,0
32313,0,29188,27,0,0,0,False,True,False,False,True,False,True,0
61474,0,47717,14,0,0,0,False,False,False,True,True,False,True,0
93848,0,1600,4,1500,3,0,False,False,False,False,True,False,False,1
11529,0,15738,15,0,0,0,False,True,False,False,True,False,True,0
8399,0,21136,13,0,0,0,False,True,False,False,True,False,True,0
29929,0,18032,17,150,1,0,False,True,False,False,True,False,True,1
142527,1000,24091,47,4650,24,2,True,False,True,False,True,True,True,1
164222,0,7300,5,800,3,0,True,False,False,False,True,False,False,0
33064,0,300,3,0,0,0,False,False,False,False,False,False,False,0
529886,7210,23866,26,7741,15,0,True,False,False,False,True,True,False,1
10036,0,13959,16,0,0,0,False,True,False,False,True,False,True,0
5594,0,370,1,0,0,0,False,False,False,False,False,True,False,1
216498,0,43083,24,2500,5,0,True,True,False,False,True,False,True,0
62464,0,5675,16,500,1,0,True,False,False,False,True,False,False,0
153664,0,55567,17,0,0,0,False,True,False,False,True,False,True,0
59552,0,7551,22,0,0,0,False,True,False,False,False,True,True,1
81144,0,34664,17,0,0,0,False,True,False,False,False,True,True,1
26505,0,0,0,0,0,0,False,False,False,False,False,False,False,0
276,0,2396,3,396,1,0,False,False,False,False,True,False,False,1
6020,1505,0,0,0,0,0,False,False,False,False,True,False,False,0
24915,0,265,3,0,0,0,False,False,False,False,True,False,False,0
6584,0,0,0,0,0,0,False,False,False,False,False,False,False,0
47160,0,0,0,0,0,0,False,False,False,False,False,False,False,0
70659,0,9178,8,0,0,0,False,True,False,False,False,False,True,0
10710,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
18387,0,40560,19,800,2,0,False,True,False,False,True,True,True,1
21110,0,3402,12,0,0,0,False,True,False,False,False,False,True,0
49708,0,0,0,0,0,0,True,False,False,False,True,False,False,0
7011,0,19791,16,0,0,0,False,True,False,False,True,False,True,0
104824,0,14582,15,0,0,0,False,True,False,False,False,False,True,0
21839,0,1375,4,0,0,0,False,False,False,False,False,False,False,0
95537,0,29226,17,150,1,0,False,True,False,False,True,False,True,0
22291,0,3812,11,578,2,0,False,False,False,False,True,False,False,0
78028,0,36269,24,0,0,0,False,True,False,False,True,True,True,1
18266,0,12254,15,0,0,0,False,True,False,False,False,False,True,0
58778,0,28325,13,0,0,0,False,True,False,False,False,False,True,0
16452,0,9181,5,0,0,0,False,True,False,False,True,False,True,1
186892,0,63444,13,500,1,0,False,True,False,False,True,False,True,0
4676,0,0,0,0,0,0,False,False,False,False,True,False,False,0
79561,0,6333,12,400,2,0,False,False,False,False,True,False,False,0
104860,0,28426,28,1150,3,0,True,True,False,False,True,False,True,0
28254,0,17117,19,1050,6,0,False,True,False,False,True,False,True,0
55487,0,23123,19,1150,5,0,True,True,False,False,True,True,True,1
11457,0,705,3,0,0,0,False,False,False,False,False,False,False,0
10355,0,6510,10,0,0,0,False,True,False,False,False,False,True,0
4780,0,0,0,0,0,0,False,False,False,False,True,False,False,0
9753,0,1235,3,0,0,0,False,False,False,False,True,False,False,0
2558,0,6264,10,0,0,0,False,True,False,False,True,False,True,0
12471,0,0,0,0,0,0,False,False,False,False,True,False,False,0
77930,0,37541,35,3600,18,0,True,True,False,False,True,False,True,1
28443,0,53065,18,150,1,0,False,True,False,False,True,False,True,0
137371,0,4977,6,1977,4,0,True,False,False,False,True,False,False,0
100992,0,8144,16,409,2,0,True,True,False,False,True,False,True,1
10400,0,1840,10,0,0,0,False,False,False,False,True,True,False,1
61545,0,18351,18,0,0,0,False,True,False,False,False,False,True,0
10200,0,3625,15,0,0,0,False,False,False,False,True,False,False,1
7061,0,7100,12,0,0,0,False,False,True,False,False,False,True,0
66328,0,40522,14,0,0,0,False,True,False,False,False,False,True,0
33554,0,27410,16,350,1,0,False,True,False,False,False,False,True,0
223670,0,32709,13,2227,4,0,True,False,False,False,True,False,False,0
38429,0,1004,2,1004,2,0,False,False,False,False,True,False,False,0
234308,0,21078,15,200,1,0,False,True,False,False,True,False,True,0
1875,0,1250,3,0,0,0,False,False,False,False,False,False,False,0
707079,0,57173,40,3450,12,1,True,True,False,False,True,True,True,1
51172,0,500,4,0,0,0,False,False,False,False,True,False,False,0
50715,0,39211,13,0,0,0,False,True,False,False,True,False,True,0
88918,0,5537,14,0,0,0,False,True,False,False,True,False,True,0
28502,0,2375,12,0,0,0,False,False,False,False,True,False,False,0
26561,0,100,1,0,0,0,False,False,False,False,True,False,False,0
30062,5368,7373,10,4373,8,0,False,False,False,False,True,False,False,0
56174,0,6589,15,0,0,0,False,True,False,False,False,False,True,0
77814,0,14786,11,0,0,0,False,True,False,False,True,False,True,0
24475,0,800,8,800,8,0,False,False,False,False,True,False,False,0
27625,0,27799,16,500,1,0,True,True,False,False,False,False,True,0
91939,0,1244,8,0,0,0,False,True,False,False,True,True,True,1
11303,0,0,0,0,0,0,False,False,False,False,False,False,False,0
20318,0,6990,13,0,0,0,False,True,True,False,True,False,True,0
26065,0,5600,6,1500,3,0,True,False,False,False,True,False,False,1
208519,0,4040,6,450,2,0,True,False,False,False,True,False,False,0
20954,0,375,3,0,0,0,False,False,False,False,True,False,False,0
45766,0,4550,11,1300,7,0,False,False,False,False,True,False,False,0
21839,0,853,3,119,1,0,False,False,False,False,False,False,False,0
118934,0,66222,37,2250,17,0,False,True,False,False,False,False,True,0
47557,0,10267,18,200,3,0,False,True,False,False,True,False,True,0
71264,0,94161,17,1000,2,0,False,True,False,False,False,False,True,1
16153,0,180,1,0,0,0,False,False,False,False,False,False,False,0
2111,0,100,1,0,0,0,False,False,False,False,True,False,False,0
13986,0,400,1,400,1,0,False,False,False,False,True,False,False,0
17036,0,0,0,0,0,0,False,False,False,False,False,False,False,0
148086,0,32551,14,0,0,0,False,True,False,False,True,False,True,0
1511,0,2250,11,0,0,0,False,False,False,False,True,False,False,0
16171,0,2875,16,0,0,0,False,False,False,False,False,False,False,0
108904,0,19931,17,0,0,0,False,True,False,False,True,False,True,0
50386,0,2750,8,0,0,0,False,False,False,False,True,False,False,0
17472,0,500,1,0,0,0,False,False,False,False,True,False,False,0
16188,0,3726,7,300,4,0,True,False,False,False,True,False,False,0
55843,0,6000,3,0,0,0,True,False,False,False,True,False,False,0
12153,0,1050,9,1050,9,0,False,False,False,False,True,False,False,1
11952,0,0,0,0,0,0,False,False,False,False,True,False,False,0
161396,0,26695,11,1000,2,0,False,True,False,False,True,False,True,1
89430,0,24314,18,0,0,0,True,True,False,False,True,False,True,0
168897,0,37451,24,400,2,0,True,True,False,False,True,False,True,0
35418,0,58557,18,900,3,0,False,True,False,False,True,False,True,0
15439,0,490,3,0,0,0,False,False,False,False,False,False,False,0
103302,0,53552,22,700,3,0,True,True,False,False,True,True,True,1
70178,0,61530,12,1300,6,0,False,True,False,False,True,False,True,0
53914,0,33767,45,5550,29,0,True,True,False,False,True,False,True,1
459681,0,95531,17,0,0,0,True,True,False,False,True,True,True,1
15610,0,0,0,0,0,0,False,False,False,False,False,False,False,0
43823,0,500,1,0,0,0,False,False,False,False,True,False,False,0
62960,0,50255,10,0,0,0,False,True,False,False,False,False,True,0
23965,0,7308,16,550,3,0,False,True,True,False,False,False,True,0
29559,0,28969,16,0,0,0,False,True,False,False,False,True,True,1
9673,0,0,0,0,0,0,False,False,False,False,False,False,False,0
65812,0,185,2,0,0,0,False,False,False,False,True,False,False,0
81087,0,18971,12,0,0,0,True,True,False,False,False,False,True,0
3788,0,0,0,0,0,0,False,False,False,False,True,False,False,0
194816,0,20822,25,6647,12,0,True,False,False,False,True,False,False,0
12134,899,57676,25,3064,9,0,True,True,False,False,True,False,True,1
68,0,590,1,0,0,0,False,False,False,False,False,False,False,0
354807,0,6000,12,3500,11,0,True,False,False,False,True,True,False,1
53327,0,8650,6,650,2,0,True,False,False,False,True,True,False,1
4137,0,15891,19,0,0,0,False,True,False,False,False,False,True,0
8647,0,0,0,0,0,0,False,False,False,False,False,False,False,0
24813,0,4066,10,0,0,0,False,True,False,False,True,False,True,0
70927,0,12011,12,1567,8,0,True,False,False,False,True,False,False,1
53556,0,0,0,0,0,0,False,False,False,False,False,False,False,0
25214,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
124030,0,61599,16,0,0,0,True,True,False,False,True,True,True,1
51324,0,20533,14,0,0,0,False,True,False,False,False,False,True,0
23139,0,8156,14,0,0,0,False,True,False,False,True,False,True,0
12532,0,2069,9,0,0,0,False,True,False,False,True,False,True,0
50496,0,13287,26,0,0,0,False,True,False,False,False,False,True,0
133351,0,84215,43,7000,22,0,True,True,False,False,True,False,True,0
22134,0,0,0,0,0,0,False,False,False,False,True,False,False,0
24100,0,26674,23,2300,7,0,False,True,False,False,False,False,True,0
45412,0,1100,3,1100,3,0,False,False,False,False,False,False,False,0
11189,0,9044,20,0,0,0,False,True,True,False,True,True,True,1
53750,0,23135,14,0,0,0,False,True,False,False,True,False,True,0
31484,0,3125,11,0,0,0,False,False,False,False,False,False,False,1
32934,0,500,1,0,0,0,False,False,False,False,True,False,False,0
15835,0,112171,16,0,0,0,False,True,False,True,False,False,True,0
240007,0,46771,14,0,0,0,False,True,False,False,True,False,True,1
28132,0,465,5,0,0,0,False,True,True,False,False,True,True,1
176090,0,5300,9,2200,6,0,True,False,False,False,True,False,False,1
15352,0,1350,4,0,0,0,True,False,False,False,True,False,False,0
36491,0,500,1,500,1,0,False,False,False,False,True,False,False,0
57346,0,7946,6,5446,5,0,True,False,False,False,True,False,False,0
155385,0,15267,12,0,0,0,False,True,False,False,True,False,True,0
73852,0,0,0,0,0,0,False,False,False,False,False,False,False,0
8684,0,0,0,0,0,0,False,False,False,False,False,False,False,0
9372,0,0,0,0,0,0,False,False,False,False,True,False,False,0
28028,0,0,0,0,0,0,False,False,False,False,True,False,False,0
17534,0,0,0,0,0,0,False,False,False,False,False,False,False,0
8188,0,500,1,500,1,0,False,False,False,False,False,False,False,0
106773,0,12900,10,1400,8,0,True,False,False,False,True,True,False,1
70877,0,8956,15,0,0,0,False,True,False,False,True,False,True,0
37381,0,6091,16,0,0,0,False,True,False,False,False,True,True,1
16796,0,2875,16,0,0,0,False,False,False,False,False,False,False,0
43220,0,4985,20,100,1,0,False,False,False,False,True,False,False,0
26149,0,5190,6,0,0,0,False,False,False,True,True,False,True,1
16230,0,486,2,0,0,0,False,False,True,False,False,False,True,0
41243,0,27971,7,300,1,0,False,True,False,False,True,False,True,0
19640,0,935,3,0,0,0,False,False,False,False,False,False,False,0
53935,0,0,0,0,0,0,False,False,False,False,True,False,False,0
64280,0,21721,18,0,0,0,True,True,False,False,True,False,True,0
21694,0,45230,20,700,2,0,False,True,False,False,True,False,True,0
75505,0,30850,17,500,1,0,False,True,False,False,True,False,True,0
162410,0,20203,17,0,0,0,False,True,False,False,True,False,True,0
40346,0,5412,13,0,0,0,False,True,False,False,True,False,True,0
49454,0,9548,22,250,1,0,False,True,False,False,True,False,True,0
12688,0,0,0,0,0,0,False,False,False,False,False,False,False,0
59424,0,36600,23,1000,3,2,False,True,False,False,True,False,True,1
28670,0,11727,11,0,0,0,False,True,False,False,False,False,True,0
21747,0,0,0,0,0,0,False,False,False,False,True,True,False,1
77097,0,42403,22,1718,4,0,False,True,False,False,True,False,True,0
15221,0,4425,9,0,0,0,False,True,False,False,True,True,True,1
24893,0,0,0,0,0,0,False,False,False,False,True,False,False,0
27243,0,6785,12,0,0,0,False,True,False,False,False,False,True,0
25963,0,8183,25,0,0,0,False,True,False,False,True,False,True,0
55997,0,68320,23,0,0,0,False,True,False,False,True,True,True,1
51088,0,0,0,0,0,0,False,False,False,False,False,False,False,0
51169,4903,13080,13,0,0,0,False,True,False,False,False,False,True,0
89576,0,20333,15,0,0,0,False,True,False,False,False,False,True,0
2104,0,0,0,0,0,0,False,False,False,False,False,False,False,0
24406,0,5005,14,0,0,0,False,True,False,False,True,False,True,0
76060,0,33424,30,0,0,0,False,True,False,False,False,False,True,1
46440,0,5582,24,0,0,0,False,False,False,False,True,False,False,0
11700,0,0,0,0,0,0,False,False,False,False,False,False,False,0
25435,0,7147,32,0,0,0,False,True,False,False,True,False,True,1
26421,0,1250,3,0,0,0,False,False,False,False,False,False,False,0
1846,0,450,1,0,0,0,False,False,False,False,False,False,False,0
44331,0,2850,3,350,1,0,True,False,False,False,True,False,False,0
53518,0,73933,30,400,1,0,False,True,False,False,False,False,True,0
65466,0,5488,13,0,0,0,False,True,False,False,True,False,True,0
109640,0,66983,38,5500,17,0,True,True,False,False,True,True,True,1
35509,0,14204,13,0,0,0,False,True,False,False,True,False,True,1
28338,0,90,2,0,0,0,False,False,False,False,True,False,False,0
48296,0,31329,9,500,1,0,False,True,False,False,True,False,True,1
23717,0,3375,19,0,0,0,False,False,False,False,True,False,False,0
8660,0,0,0,0,0,0,False,False,False,False,False,False,False,0
35900,0,0,0,0,0,0,False,False,False,False,False,False,False,0
126886,0,9120,17,0,0,0,False,True,False,False,True,False,True,0
11472,0,9068,14,0,0,0,False,True,False,False,True,False,True,0
87293,0,21584,17,1050,2,0,False,True,False,False,True,False,True,0
57017,0,2495,11,0,0,0,False,True,False,False,True,True,True,1
11613,0,2000,1,0,0,0,True,False,False,False,True,False,False,0
4939,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
98151,0,38812,11,500,1,0,False,True,False,False,True,False,True,0
2224,0,0,0,0,0,0,False,False,False,False,False,False,False,0
103240,0,44627,29,50,1,0,False,True,False,False,True,False,True,0
126701,0,20636,15,0,0,0,False,True,False,False,False,False,True,0
129871,0,15776,22,0,0,0,False,True,False,False,False,False,True,0
41556,0,26682,4,0,0,0,False,True,False,False,False,False,True,0
143967,0,7346,11,0,0,0,False,True,False,False,True,False,True,0
27310,0,15537,16,500,1,0,False,True,False,False,True,False,True,0
1199220,2919,3800,19,3300,18,0,True,False,False,False,True,False,False,0
84305,0,78931,15,0,0,0,False,True,False,False,True,False,True,0
12176,0,875,7,0,0,0,False,False,False,False,False,False,False,0
20810,0,1713,13,0,0,0,False,True,False,False,True,False,True,0
71459,0,36608,28,1020,3,0,False,True,False,False,True,False,True,0
30893,0,0,0,0,0,0,False,False,False,False,True,False,False,0
65508,0,14000,7,2500,5,0,True,False,False,False,False,False,False,0
22533,1000,22206,17,100,1,0,False,True,False,False,True,False,True,0
394999,0,4150,5,150,3,0,True,False,False,False,True,False,False,0
59990,0,27878,17,0,0,0,True,True,False,False,True,True,True,1
168778,0,57060,20,500,1,0,False,True,False,False,True,False,True,1
225665,0,4288,15,500,1,0,True,True,False,False,True,True,True,1
27204,0,7627,16,0,0,0,False,True,False,False,True,False,True,0
137402,0,950,6,200,3,0,True,False,False,False,True,False,False,0
