ID#,Topflight,Balance,Qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Email,Club_member,Any_cc_miles_12mo,Phone_sale
350,Yes,66863,0,Yes,No,No,36532,9,0,0,0,No,Yes,Yes,Yes
351,No,93045,0,Yes,No,No,17636,15,0,0,0,Yes,No,Yes,No
352,No,197328,0,Yes,No,No,60447,12,0,0,0,Yes,No,Yes,No
353,No,151301,0,Yes,No,No,37772,14,0,0,0,Yes,No,Yes,No
354,Yes,87938,0,No,No,No,11268,2,0,0,0,Yes,Yes,No,Yes
355,No,15283,0,No,No,No,1250,3,0,0,0,No,No,No,No
356,No,105423,0,Yes,No,No,20802,14,0,0,0,No,No,Yes,No
357,No,312512,0,No,No,No,100,1,100,1,0,Yes,Yes,No,Yes
358,No,13680,0,No,No,No,0,0,0,0,0,Yes,No,No,No
359,No,41279,0,Yes,No,No,14462,20,1650,6,0,Yes,No,Yes,No
360,No,25313,0,Yes,No,No,7491,13,0,0,0,No,No,Yes,No
361,No,148691,0,No,No,No,3000,3,1000,2,0,No,Yes,No,Yes
362,No,224081,0,Yes,No,No,40108,15,150,2,0,Yes,No,Yes,No
363,No,51088,0,No,No,No,0,0,0,0,0,No,No,No,No
364,No,95305,0,Yes,No,No,3189,13,0,0,0,Yes,Yes,Yes,Yes
365,Yes,22080,0,No,No,No,12200,47,1950,9,0,Yes,No,No,No
366,No,11660,0,No,No,No,140,1,0,0,0,No,Yes,No,Yes
367,Yes,222227,0,Yes,No,No,38127,14,500,1,0,Yes,No,Yes,No
368,No,16200,0,No,No,No,160,1,0,0,0,No,No,No,No
369,No,38227,0,Yes,No,No,8612,13,0,0,0,Yes,No,Yes,No
370,Yes,80214,0,No,No,No,500,1,500,1,0,Yes,Yes,No,Yes
371,Yes,53985,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
372,No,14414,0,No,No,No,0,0,0,0,0,No,No,No,No
373,No,44457,0,No,No,No,225,3,0,0,0,Yes,No,No,Yes
374,No,161813,0,Yes,No,No,126941,20,0,0,0,No,No,Yes,No
375,No,138020,0,Yes,No,No,6568,15,0,0,0,Yes,No,Yes,No
376,Yes,107707,0,Yes,No,No,19407,25,2211,12,0,Yes,No,Yes,No
377,No,95656,0,Yes,No,No,62666,27,0,0,0,Yes,No,Yes,Yes
378,No,149678,0,No,No,No,0,0,0,0,0,Yes,No,No,No
379,No,15113,0,Yes,No,No,10574,19,0,0,0,No,Yes,Yes,Yes
380,Yes,231,0,No,No,No,29900,24,5300,15,1,Yes,No,No,No
381,No,22380,0,No,No,No,300,2,200,1,0,Yes,No,No,No
382,No,146263,0,Yes,No,No,20853,21,350,1,0,Yes,No,Yes,No
383,No,24598,0,No,No,No,0,0,0,0,0,No,No,No,No
384,No,76150,0,Yes,No,No,36907,17,0,0,0,Yes,No,Yes,No
385,Yes,377252,0,Yes,No,No,230629,30,6393,13,0,Yes,No,Yes,No
386,No,167670,0,Yes,Yes,No,15907,13,0,0,0,No,Yes,Yes,Yes
387,No,86853,0,Yes,No,No,42293,21,500,1,0,No,Yes,Yes,Yes
388,Yes,479989,0,Yes,No,No,66516,26,1600,6,0,Yes,No,Yes,No
389,No,28193,0,Yes,No,Yes,103456,32,0,0,0,Yes,No,Yes,Yes
390,No,67086,0,Yes,No,No,18157,16,0,0,0,Yes,No,Yes,No
391,No,35969,0,Yes,No,No,11665,21,0,0,0,No,Yes,Yes,Yes
393,No,53790,0,Yes,No,No,28717,19,0,0,0,No,No,Yes,No
394,No,198859,0,Yes,No,No,17855,14,500,1,0,Yes,No,Yes,No
395,No,91939,0,Yes,No,No,1244,8,0,0,0,Yes,Yes,Yes,Yes
396,No,88449,0,Yes,No,No,11402,18,1450,5,0,Yes,Yes,Yes,Yes
397,No,54842,0,Yes,No,No,20792,15,0,0,0,Yes,No,Yes,Yes
398,No,11189,0,Yes,Yes,No,9044,20,0,0,0,Yes,Yes,Yes,Yes
399,No,16999,0,No,No,No,140,1,0,0,0,No,Yes,No,Yes
400,No,114713,0,No,No,No,7142,18,0,0,0,Yes,Yes,No,Yes
401,No,1612,0,Yes,Yes,No,955,9,0,0,0,No,No,Yes,No
402,No,97763,0,No,No,No,2000,9,0,0,0,Yes,No,No,No
403,No,15129,0,No,No,No,0,0,0,0,0,Yes,No,No,No
404,No,15669,0,No,No,No,1205,4,0,0,0,No,Yes,No,Yes
405,No,26720,0,Yes,No,No,913,3,0,0,0,No,Yes,Yes,Yes
406,No,205292,0,Yes,No,No,5471,13,0,0,0,Yes,Yes,Yes,Yes
407,No,56635,0,No,No,No,1024,8,359,2,0,Yes,Yes,No,Yes
408,No,127297,0,Yes,No,No,8510,12,0,0,0,Yes,Yes,Yes,Yes
409,No,8927,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
410,Yes,507506,1952,Yes,No,No,102279,32,4485,13,0,Yes,Yes,Yes,Yes
411,No,145723,0,Yes,No,No,59858,16,0,0,0,No,Yes,Yes,Yes
412,No,6458,0,No,No,No,0,0,0,0,0,No,No,No,No
413,Yes,267640,0,No,No,No,6000,3,0,0,0,Yes,Yes,No,Yes
414,No,5581,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
415,No,10732,0,Yes,No,No,1296,6,0,0,0,No,No,Yes,No
416,Yes,620498,0,Yes,No,No,25395,53,1750,14,0,Yes,Yes,Yes,Yes
417,No,68963,0,Yes,No,No,37723,15,0,0,0,Yes,No,Yes,No
418,Yes,109640,0,Yes,No,No,66983,38,5500,17,0,Yes,Yes,Yes,Yes
419,Yes,225802,0,Yes,No,No,74340,16,200,2,0,No,No,Yes,No
420,No,58452,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
421,No,109087,0,Yes,No,No,10462,16,0,0,0,Yes,No,Yes,No
422,No,68286,0,Yes,No,No,22831,13,0,0,0,Yes,Yes,Yes,Yes
423,No,68464,0,No,No,No,240,3,0,0,0,Yes,Yes,No,Yes
424,No,131960,2000,Yes,No,No,16081,8,0,0,0,Yes,No,Yes,No
425,No,199956,1178,No,No,No,0,0,0,0,0,No,Yes,No,Yes
426,Yes,529886,7210,No,No,No,23866,26,7741,15,0,Yes,Yes,No,Yes
427,No,23529,0,No,No,No,500,1,0,0,0,Yes,No,No,No
428,No,190295,0,Yes,No,No,3501,15,0,0,0,No,Yes,Yes,Yes
429,Yes,21083,0,Yes,No,No,129330,16,1000,2,0,Yes,No,Yes,No
430,No,117860,0,Yes,No,No,62758,15,0,0,0,No,Yes,Yes,Yes
431,No,118844,0,Yes,No,No,28731,17,400,2,0,Yes,No,Yes,No
432,No,60493,0,No,No,No,9000,1,0,0,0,No,Yes,No,Yes
433,Yes,491987,0,Yes,No,No,68007,23,700,2,0,Yes,No,Yes,No
434,No,87692,0,Yes,No,No,2310,6,500,1,0,Yes,Yes,Yes,Yes
435,No,78028,0,Yes,No,No,36269,24,0,0,0,Yes,Yes,Yes,Yes
436,No,251286,0,No,No,No,0,0,0,0,0,Yes,No,No,No
437,No,17575,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
438,No,50431,0,No,No,No,1000,1,0,0,0,No,No,No,No
439,No,153597,0,Yes,No,No,56567,18,0,0,0,Yes,No,Yes,No
440,No,74579,0,No,No,No,4600,11,600,8,0,Yes,No,No,No
441,No,2494,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
442,No,96031,0,Yes,No,No,46588,21,0,0,0,Yes,No,Yes,No
443,Yes,353678,0,Yes,No,No,141230,28,1450,5,0,Yes,No,Yes,No
444,No,50052,0,Yes,No,No,49383,13,0,0,0,Yes,No,Yes,No
445,No,13381,0,No,No,No,1000,8,0,0,0,No,No,No,No
446,No,25123,0,Yes,No,No,2030,6,0,0,0,Yes,Yes,Yes,Yes
447,No,132555,0,Yes,No,No,24775,31,350,1,0,Yes,No,Yes,No
448,No,14528,0,No,No,No,6000,7,3000,6,0,No,No,No,No
449,No,24038,0,Yes,No,No,6290,14,0,0,0,No,No,Yes,No
450,Yes,192104,0,Yes,No,No,39010,53,1750,8,0,Yes,No,Yes,No
451,Yes,106773,0,No,No,No,12900,10,1400,8,0,Yes,Yes,No,Yes
452,No,229397,0,Yes,Yes,No,22873,13,0,0,0,Yes,No,Yes,No
453,No,14732,0,No,No,No,100,1,0,0,0,No,No,No,No
454,Yes,383129,0,Yes,No,No,23608,16,500,1,0,Yes,Yes,Yes,Yes
455,No,11431,0,No,No,No,1759,4,759,3,0,Yes,No,No,No
456,No,175461,0,Yes,No,No,40997,14,0,0,0,Yes,No,Yes,Yes
457,No,52953,0,No,No,No,500,1,0,0,0,Yes,No,No,No
458,No,182291,0,Yes,No,No,24155,22,0,0,0,No,No,Yes,No
459,Yes,198317,0,Yes,No,No,61714,16,0,0,0,Yes,No,Yes,No
460,No,49053,0,Yes,No,No,6498,18,950,5,0,Yes,Yes,Yes,Yes
461,No,22772,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
462,No,34170,0,Yes,No,No,15476,20,150,1,0,Yes,No,Yes,No
463,No,158483,0,Yes,No,No,9018,11,0,0,0,No,No,Yes,No
464,No,43285,0,Yes,No,No,28613,14,0,0,0,No,No,Yes,No
465,No,52980,0,Yes,Yes,No,17078,14,0,0,0,No,No,Yes,No
466,No,74342,0,Yes,No,No,4389,12,0,0,0,No,Yes,Yes,Yes
467,Yes,139849,0,Yes,No,No,19946,15,0,0,0,Yes,No,Yes,No
468,Yes,26080,0,Yes,No,No,9872,13,0,0,0,No,No,Yes,No
469,No,29469,0,Yes,No,No,2522,4,0,0,0,Yes,No,Yes,No
470,No,189252,0,Yes,No,No,2991,15,0,0,0,Yes,No,Yes,No
471,Yes,382546,0,Yes,No,No,136619,34,3000,6,0,Yes,Yes,Yes,Yes
472,Yes,1113394,2015,Yes,No,No,60883,26,2600,9,0,Yes,Yes,Yes,Yes
473,Yes,459681,0,Yes,No,No,95531,17,0,0,0,Yes,Yes,Yes,Yes
474,No,83590,0,Yes,Yes,No,3708,22,0,0,0,Yes,Yes,Yes,Yes
475,No,82528,0,No,No,No,2100,5,600,4,0,Yes,No,No,No
476,No,5600,0,No,No,No,125,1,0,0,0,No,No,No,No
477,Yes,743745,2066,No,No,No,4100,20,2500,18,0,Yes,Yes,No,Yes
478,No,43954,0,Yes,No,No,63463,13,250,1,0,Yes,No,Yes,Yes
479,No,52005,0,Yes,No,No,11870,15,100,1,0,No,No,Yes,No
480,No,45494,0,Yes,No,No,5021,16,600,2,0,No,Yes,Yes,Yes
481,Yes,171509,0,Yes,No,No,40090,55,6381,23,0,Yes,Yes,Yes,Yes
482,No,235947,0,Yes,Yes,No,3982,16,0,0,0,Yes,No,Yes,No
483,No,153108,0,Yes,No,No,25802,14,500,1,0,Yes,No,Yes,No
484,No,260261,0,Yes,No,No,33047,21,0,0,0,Yes,No,Yes,No
485,No,80223,0,Yes,No,No,21248,26,2050,7,0,Yes,No,Yes,No
486,No,38716,0,Yes,No,No,8253,21,0,0,0,Yes,No,Yes,No
487,No,1125076,0,Yes,No,No,23046,14,0,0,0,Yes,No,Yes,No
488,Yes,10954,500,No,No,No,2500,1,0,0,0,Yes,No,No,No
489,Yes,97099,0,No,No,No,6325,21,1700,5,0,Yes,No,No,No
490,No,62396,2128,No,No,No,1250,3,0,0,0,Yes,Yes,No,Yes
491,Yes,40645,0,Yes,No,No,18348,13,0,0,0,Yes,Yes,Yes,Yes
492,Yes,82655,0,Yes,No,No,101101,19,700,2,0,No,Yes,Yes,Yes
493,Yes,84035,0,No,No,No,4240,6,1600,4,0,Yes,Yes,No,Yes
494,Yes,1199220,2919,No,No,No,3800,19,3300,18,0,Yes,No,No,No
495,No,86345,0,Yes,No,No,13415,16,350,2,0,Yes,No,Yes,No
496,No,2701,0,No,No,No,5000,10,0,0,0,Yes,No,No,No
497,No,46874,0,Yes,No,No,9689,38,500,1,0,Yes,No,Yes,No
498,Yes,10879,0,Yes,No,No,78186,32,3400,12,0,Yes,No,Yes,No
499,No,12742,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
500,Yes,122904,0,Yes,No,No,37380,21,1300,4,0,Yes,No,Yes,Yes
501,No,10994,0,No,No,No,1250,3,0,0,0,No,No,No,No
502,No,2318,0,Yes,No,No,8747,14,0,0,0,Yes,No,Yes,No
503,No,11070,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
504,No,21921,0,No,No,No,0,0,0,0,0,No,No,No,Yes
505,No,162521,0,Yes,No,No,57354,25,0,0,0,No,Yes,Yes,Yes
506,No,207545,0,No,No,No,11137,34,4387,12,0,Yes,No,No,No
507,No,86112,0,Yes,No,No,35528,22,0,0,0,Yes,Yes,Yes,Yes
508,No,18328,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
509,Yes,217557,0,Yes,No,No,97584,19,550,2,3,Yes,No,Yes,No
510,No,11504,0,No,No,No,100,1,0,0,0,No,No,No,No
511,No,143200,0,Yes,No,No,79837,28,50,1,0,No,No,Yes,No
512,No,160703,0,Yes,No,No,32560,12,0,0,0,Yes,No,Yes,No
513,No,910,0,Yes,No,No,5172,13,0,0,0,No,No,Yes,No
514,No,94105,0,No,No,No,100,1,0,0,0,Yes,Yes,No,Yes
515,No,18422,0,Yes,No,No,3297,13,0,0,0,No,Yes,Yes,Yes
516,Yes,889456,1024,Yes,No,No,98959,29,850,4,0,Yes,No,Yes,No
517,Yes,9800,589,No,No,No,10348,34,3000,25,1,Yes,Yes,No,Yes
518,No,148318,0,Yes,No,No,51197,22,350,2,0,Yes,No,Yes,No
519,No,26149,0,No,No,Yes,5190,6,0,0,0,Yes,No,Yes,Yes
520,No,76933,0,Yes,No,No,28075,17,0,0,0,No,No,Yes,No
521,No,346178,0,Yes,No,No,63803,16,0,0,0,Yes,Yes,Yes,Yes
522,Yes,22878,0,Yes,No,No,9039,32,0,0,0,Yes,Yes,Yes,Yes
523,Yes,66741,2880,Yes,No,No,71921,30,2600,7,0,Yes,No,Yes,No
524,No,134060,0,Yes,No,No,46606,13,0,0,0,Yes,Yes,Yes,Yes
525,Yes,3305,0,No,No,No,31465,24,1700,10,0,Yes,No,No,No
526,No,28930,0,Yes,Yes,No,8185,17,0,0,0,No,No,Yes,No
527,Yes,208519,0,No,No,No,4040,6,450,2,0,Yes,No,No,No
528,No,58951,0,Yes,No,No,47994,15,500,1,0,No,No,Yes,No
529,No,25395,0,No,No,No,2000,1,0,0,0,Yes,No,No,No
530,No,109248,0,Yes,No,No,6828,11,0,0,0,Yes,No,Yes,No
531,No,43387,0,Yes,No,No,4942,13,0,0,0,No,Yes,Yes,Yes
532,No,52423,0,Yes,No,No,26926,13,0,0,0,Yes,No,Yes,No
533,No,26858,500,Yes,No,No,34308,17,900,3,0,Yes,No,Yes,No
534,No,5410,0,Yes,No,No,45890,22,0,0,0,Yes,No,Yes,No
535,No,18177,0,Yes,No,No,12040,12,0,0,0,No,No,Yes,No
536,Yes,413509,0,No,No,No,2500,1,0,0,0,Yes,Yes,No,Yes
537,Yes,98472,1776,Yes,No,No,124421,45,10250,28,0,Yes,Yes,Yes,Yes
538,No,86520,3445,Yes,No,No,64450,20,1000,2,0,Yes,No,Yes,No
539,No,16648,0,No,No,No,625,4,0,0,1,Yes,No,No,No
540,Yes,267404,0,Yes,No,No,263685,51,3000,6,0,Yes,No,Yes,No
541,No,31478,0,Yes,No,No,18885,18,0,0,0,Yes,No,Yes,No
542,Yes,17445,0,No,No,No,4500,3,500,1,0,No,Yes,No,Yes
543,No,49052,0,Yes,No,No,46718,17,0,0,0,Yes,No,Yes,No
544,No,21689,0,No,No,No,0,0,0,0,0,No,No,No,No
545,No,18302,0,Yes,Yes,No,2197,10,0,0,0,No,No,Yes,Yes
546,No,26220,0,No,No,No,2775,11,0,0,0,Yes,No,No,No
547,No,59552,0,Yes,No,No,7551,22,0,0,0,No,Yes,Yes,Yes
548,No,34962,0,No,Yes,No,252,3,0,0,0,No,No,Yes,No
549,No,16153,0,No,No,No,180,1,0,0,0,No,No,No,No
550,Yes,28931,0,No,No,No,6500,4,500,1,0,No,No,No,No
551,Yes,202636,0,No,No,No,19000,5,0,0,0,Yes,No,No,No
552,Yes,153962,0,Yes,No,No,90992,21,0,0,0,Yes,No,Yes,No
553,No,63311,0,Yes,No,No,25048,14,0,0,0,No,No,Yes,No
554,No,8561,0,No,No,No,2050,8,1300,2,0,Yes,No,No,Yes
555,Yes,256219,0,Yes,No,No,29823,33,6568,16,0,Yes,No,Yes,No
556,No,122700,0,Yes,No,No,18604,13,0,0,0,No,No,Yes,No
557,No,81419,0,Yes,No,No,7769,12,350,1,0,No,No,Yes,No
558,No,13873,0,Yes,No,No,4833,20,0,0,0,Yes,Yes,Yes,Yes
559,No,148,0,No,No,No,190,2,0,0,0,No,Yes,No,Yes
560,No,178919,0,Yes,No,No,23387,17,0,0,0,No,No,Yes,No
562,No,19702,0,No,No,No,3000,1,0,0,0,No,No,No,No
563,No,18820,0,No,No,No,0,0,0,0,0,No,No,No,No
564,No,213849,0,No,No,No,500,1,0,0,0,Yes,No,No,No
565,No,28077,0,No,Yes,No,735,6,500,1,0,No,No,Yes,No
566,No,4528,0,No,No,No,290,1,0,0,0,No,Yes,No,Yes
567,No,40418,0,Yes,No,No,12678,12,0,0,0,Yes,No,Yes,No
568,No,380930,0,Yes,Yes,No,22485,25,213,1,0,Yes,No,Yes,No
569,Yes,176849,0,No,No,No,7700,11,950,4,0,Yes,No,No,Yes
570,No,71235,0,Yes,No,No,41004,14,0,0,0,No,No,Yes,No
571,No,76446,0,Yes,No,No,63811,17,0,0,0,Yes,No,Yes,No
572,No,148915,0,Yes,No,No,23522,16,650,2,0,Yes,No,Yes,No
573,No,65034,0,Yes,No,No,14331,16,800,3,0,Yes,No,Yes,No
574,No,35738,0,Yes,No,No,41264,16,0,0,0,No,No,Yes,No
575,No,313,0,No,No,No,1600,1,0,0,0,No,No,No,No
576,No,55703,0,No,No,No,0,0,0,0,0,No,No,No,No
577,Yes,11613,0,No,No,No,2000,1,0,0,0,Yes,No,No,No
578,No,65672,0,Yes,No,No,29089,13,0,0,0,No,No,Yes,No
579,No,84785,0,No,No,No,4570,14,0,0,0,Yes,No,No,No
580,No,30592,862,Yes,No,No,2602,7,0,0,0,No,No,Yes,No
581,Yes,99293,0,Yes,No,No,81040,23,1000,2,0,Yes,No,Yes,No
582,No,51830,0,No,No,No,0,0,0,0,0,No,No,No,No
583,No,20126,0,Yes,No,No,78999,28,800,3,0,Yes,No,Yes,No
584,No,3294,0,No,No,No,1330,2,0,0,0,No,Yes,No,Yes
585,No,11143,0,No,No,No,2800,6,800,5,0,Yes,No,No,No
586,No,8250,0,No,No,No,250,2,0,0,0,No,Yes,No,Yes
587,No,117670,0,Yes,No,No,53043,19,550,1,0,No,No,Yes,No
588,No,49454,0,Yes,No,No,9548,22,250,1,0,Yes,No,Yes,No
589,No,58421,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
590,No,33443,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
591,No,13886,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
592,No,15349,0,No,No,No,250,2,0,0,0,No,Yes,No,Yes
593,No,78712,0,No,No,No,0,0,0,0,0,No,No,No,No
594,No,89742,0,Yes,No,No,39073,13,0,0,0,No,No,Yes,No
595,No,31311,0,Yes,No,No,3961,10,0,0,0,Yes,No,Yes,No
596,Yes,133445,8264,No,No,No,3375,13,0,0,0,Yes,No,No,No
597,No,136161,0,Yes,No,No,6032,15,0,0,0,Yes,No,Yes,No
599,No,9998,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
600,No,37904,0,Yes,No,No,19052,17,0,0,0,Yes,No,Yes,No
601,No,41243,0,Yes,No,No,27971,7,300,1,0,Yes,No,Yes,No
602,Yes,54011,1604,Yes,No,No,38380,20,5780,4,0,Yes,Yes,Yes,Yes
603,No,5351,0,No,No,No,100,1,0,0,0,No,Yes,No,Yes
604,No,23334,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
605,No,11255,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
606,No,48127,0,Yes,No,No,41447,28,0,0,0,No,Yes,Yes,Yes
607,No,329497,0,Yes,No,No,57264,12,0,0,0,No,No,Yes,No
608,No,158895,0,Yes,No,No,41954,15,0,0,0,Yes,No,Yes,No
609,No,34540,0,Yes,No,No,27882,13,0,0,0,Yes,No,Yes,No
610,Yes,117623,0,Yes,No,No,86582,26,1000,6,0,Yes,Yes,Yes,Yes
611,No,126409,0,Yes,No,No,28460,13,0,0,0,No,No,Yes,Yes
612,No,112843,0,Yes,No,No,16137,14,0,0,0,Yes,No,Yes,No
613,Yes,117240,0,No,No,No,1200,3,700,2,0,Yes,Yes,No,Yes
614,No,7216,0,Yes,No,No,21419,18,0,0,0,No,No,Yes,No
615,No,26412,0,Yes,No,No,5086,2,0,0,0,No,No,Yes,No
616,No,427528,0,Yes,No,No,35098,16,1600,3,0,Yes,No,Yes,No
617,No,1846,0,No,No,No,450,1,0,0,0,No,No,No,No
618,No,45830,0,Yes,No,No,23404,10,0,0,0,No,No,Yes,No
619,Yes,179042,0,No,No,No,25078,50,3350,15,0,Yes,Yes,No,Yes
620,Yes,41487,500,No,No,No,10885,7,0,0,0,Yes,No,No,No
621,No,39601,0,Yes,No,No,3733,9,0,0,0,No,Yes,Yes,Yes
622,No,46142,0,Yes,No,No,14445,13,0,0,0,Yes,No,Yes,No
623,No,110277,0,Yes,No,No,37110,18,1500,3,0,Yes,No,Yes,No
625,No,122928,0,Yes,No,No,12211,14,0,0,0,Yes,No,Yes,Yes
626,No,146599,0,Yes,No,No,16463,16,1000,2,0,Yes,No,Yes,No
627,Yes,338656,0,Yes,No,No,52908,16,0,0,0,Yes,No,Yes,No
628,No,54125,0,Yes,No,No,48874,17,450,3,0,Yes,No,Yes,No
629,No,29861,0,Yes,No,No,28190,15,0,0,0,No,No,Yes,No
630,No,126148,0,Yes,No,No,6273,8,0,0,0,No,No,Yes,No
631,Yes,62080,2975,Yes,No,No,19113,32,10650,28,0,Yes,Yes,Yes,Yes
632,Yes,175131,0,Yes,No,No,53495,15,0,0,0,Yes,No,Yes,No
633,Yes,365918,0,Yes,No,No,83752,23,1373,7,0,Yes,Yes,Yes,Yes
634,No,105547,0,Yes,No,No,24973,26,500,1,0,Yes,Yes,Yes,Yes
635,No,67615,0,Yes,No,No,14168,13,0,0,0,Yes,Yes,Yes,Yes
636,No,33554,0,Yes,No,No,27410,16,350,1,0,No,No,Yes,No
637,No,163083,0,No,No,No,3825,9,450,4,0,Yes,Yes,No,Yes
638,Yes,747983,0,Yes,No,No,26117,15,50,1,0,Yes,Yes,Yes,Yes
639,Yes,415070,588,Yes,No,No,153183,41,3802,20,0,Yes,Yes,Yes,Yes
640,No,18111,0,No,No,No,4625,26,0,0,0,Yes,No,No,No
641,No,41526,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
642,No,38021,0,No,Yes,No,5538,9,0,0,0,No,Yes,Yes,Yes
643,No,17500,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
644,No,5906,0,No,No,No,280,1,0,0,0,No,Yes,No,Yes
645,No,70133,0,Yes,No,No,7396,16,0,0,0,Yes,Yes,Yes,Yes
646,Yes,32010,0,No,No,No,12315,6,650,2,0,Yes,No,No,No
647,No,82605,0,Yes,No,No,23049,15,0,0,0,No,Yes,Yes,Yes
648,No,77285,0,Yes,No,No,63841,32,0,0,0,Yes,No,Yes,No
649,No,15219,0,No,No,No,0,0,0,0,0,Yes,No,No,No
650,No,54889,0,Yes,Yes,No,13150,4,0,0,0,Yes,No,Yes,No
651,No,8910,0,No,No,No,150,1,150,1,0,Yes,Yes,No,Yes
652,No,49891,0,No,No,No,500,1,500,1,0,No,Yes,No,Yes
653,No,10484,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
654,No,15496,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
655,No,16714,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
656,No,25835,0,Yes,No,No,15153,15,0,0,0,No,Yes,Yes,Yes
657,No,3487,0,No,No,No,710,1,0,0,0,No,Yes,No,Yes
658,Yes,347096,0,No,No,No,12000,6,0,0,0,Yes,No,No,No
659,Yes,155962,1199,Yes,No,No,16510,16,50,1,0,Yes,Yes,Yes,Yes
660,Yes,160572,0,Yes,Yes,No,8163,18,500,1,0,Yes,Yes,Yes,Yes
661,Yes,257068,2586,No,No,No,5900,4,400,1,0,Yes,No,No,No
662,No,48410,0,Yes,No,No,37869,16,500,1,0,Yes,No,Yes,No
663,No,33269,0,No,No,No,4675,10,200,1,0,Yes,No,No,No
664,No,25685,0,No,No,No,185,3,0,0,0,No,No,No,No
665,No,50500,0,Yes,No,No,4765,14,0,0,0,Yes,No,Yes,No
666,No,97486,0,Yes,No,No,22707,15,0,0,0,Yes,No,Yes,No
667,Yes,323459,0,No,No,No,12000,8,1500,3,0,Yes,No,No,No
668,No,11821,0,Yes,No,No,10697,10,0,0,0,Yes,Yes,Yes,Yes
669,No,37039,0,Yes,No,No,29976,18,0,0,1,Yes,Yes,Yes,Yes
670,No,28306,0,No,Yes,No,233,3,0,0,0,No,Yes,Yes,Yes
671,Yes,109532,0,Yes,No,No,128048,53,7939,26,0,Yes,Yes,Yes,Yes
672,Yes,91974,0,Yes,No,No,19223,18,500,1,0,Yes,No,Yes,No
673,No,65823,0,Yes,No,No,28208,19,300,3,0,Yes,Yes,Yes,Yes
675,No,104824,0,Yes,No,No,14582,15,0,0,0,No,No,Yes,No
676,No,16061,0,No,No,No,2750,11,0,0,0,No,No,No,No
677,No,55237,0,Yes,No,No,5547,14,0,0,0,No,No,Yes,No
678,No,10491,0,No,No,No,5025,11,150,1,0,Yes,No,No,Yes
679,No,192334,0,Yes,No,No,33950,21,1450,4,0,Yes,No,Yes,No
680,No,45501,0,Yes,No,No,49656,17,316,1,0,Yes,No,Yes,No
681,No,18661,0,No,No,No,0,0,0,0,0,No,No,No,No
682,No,89668,0,Yes,No,No,29130,14,0,0,0,No,No,Yes,No
683,Yes,53327,0,No,No,No,8650,6,650,2,0,Yes,Yes,No,Yes
684,No,133143,0,Yes,No,No,43643,14,50,1,0,Yes,No,Yes,No
685,No,22268,0,Yes,No,No,23582,15,200,1,0,Yes,No,Yes,No
686,Yes,26556,3490,No,No,No,2845,14,720,4,0,Yes,Yes,No,Yes
687,No,9601,0,Yes,No,No,20467,16,0,0,0,Yes,No,Yes,No
688,No,280561,0,Yes,No,No,12154,13,0,0,0,Yes,No,Yes,No
689,Yes,146248,0,No,No,No,2900,4,1400,3,0,No,No,No,No
690,No,9483,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
691,Yes,119082,5051,No,No,No,4230,17,3600,14,0,Yes,Yes,No,Yes
692,No,232171,0,Yes,No,No,22258,30,650,2,0,No,No,Yes,No
693,Yes,369816,1745,Yes,No,No,46942,35,7266,17,0,Yes,Yes,Yes,Yes
694,No,37381,0,Yes,No,No,6091,16,0,0,0,No,Yes,Yes,Yes
695,Yes,173543,0,Yes,No,No,92752,25,0,0,0,Yes,No,Yes,No
696,No,31211,0,No,No,No,280,4,100,1,0,No,No,No,No
697,No,47780,0,Yes,No,No,88773,20,250,2,0,Yes,No,Yes,No
698,No,79479,0,Yes,No,No,23167,13,0,0,0,No,No,Yes,No
699,No,81960,0,Yes,No,No,37072,22,700,7,0,Yes,No,Yes,No
700,No,20162,0,No,No,No,2750,15,0,0,0,Yes,No,No,No
701,No,105683,0,Yes,No,No,28386,17,0,0,0,Yes,No,Yes,No
702,Yes,234327,0,Yes,No,No,30406,28,150,2,0,Yes,No,Yes,No
